Name,Google Play Price,App Store Price
Tetro Blocks - Beat IQ with Tetrix-style-puzzle.,,0.0
"That Dragon, Cancer",,4.99
The 7 Second Challenge,,1.99
The 7th Guest,,4.99
The Abandoned,,1.99
The Agency of Anomalies: Mind Invasion HD - A Hidden Object Adventure (Full),,6.99
The Amazing Spider-Man,,6.99
The Amazing Spider-Man 2,,6.99
The Bard's Tale,,2.99
The Battle of Polytopia,,0.0
The Blacklist: Conspiracy,,0.0
The Bomb!,,0.0
The Bug Butcher,,3.99
The Build Battle : Mini Game With Worldwide Multiplayer,,0.99
The Collider 2,,1.99
The Cooking Game- With Cute iMessage Food Stickers,,0.0
The Counter Of Death,,0.0
The Curio Society: Eclipse over Mesina HD - A Hidden Object Mystery (Full),,6.99
The Curio Society: New Order HD (Full) - Adventure,,6.99
The Dance of the Little Water Drops,,2.99
The Enchanted Books,,2.99
The Enchanted Cave 2,,2.99
The End of the World by Sean Wenham,,0.99
The Ensign,,0.99
The Font Game,,1.99
The Forgotten Room,,1.99
The Game - Play ... as long as you can!,,2.99
The Game of Life,,2.99
The Greedy Cave,,0.99
The Guides,,2.99
The Hero Project: Redemption Season,,4.99
The Higher Lower Game,,0.0
The Impossible Game,,0.99
The Impossible Letter Game,,0.0
The Impossible Quiz! for iPad,,1.99
The Incident,,0.99
The Inner World,,2.99
The Island:Brave Heart,,0.99
The Krustashians,,0.0
The LEGO® Movie Video Game,,4.99
The Last Vikings,,0.0
The Line Zen,,0.0
The Lost City,,1.99
The Lost Heir 2: Forging a Kingdom,,2.99
The Lost Heir: The Fall of Daria,,2.99
The Lost Shield,,1.99
The Lost Ship,,0.99
The Lost Treasure,,2.99
The Manga Works,,4.99
The Martian: Official Game,,0.99
The Maze Runner ™,,0.0
The Mesh,,1.99
The Occupant,,0.99
The Orchard by HABA - colors & shapes for children,,1.99
The Paranormal Society™: Hidden Adventure,,0.0
The Pit,,0.0
The Pocket Quiz for Pokemon,,0.0
The Price is Right™ Decades,,0.99
The Quest Keeper,,0.0
The Room,,0.99
The Room Three,,4.99
The Room Two,,1.99
The Sandbox - Building & Crafting a Pixel World!,,0.0
The Sandbox Evolution - Craft a 2D Pixel Universe,,0.0
The Secret Elevator,,0.99
The Secret Order: Beyond Time HD - A Hidden Object Adventure (Full),,6.99
The Secret Order: The Buried Kingdom HD (Full),,6.99
The Secret Society® - Hidden Mystery,,0.0
The Secret of Grisly Manor,,0.99
The Secret of Raven Rock,,0.99
The Silent Age,,0.0
The Simpsons™: Tapped Out,,0.0
The Sims 3,,6.99
The Sims 3 Ambitions,,4.99
The Sims 3 World Adventures,,2.99
The Sims™ FreePlay,,0.0
The Snowman & The Snowdog Game,,1.99
The Survival Games 2 : Mini Game With Worldwide Multiplayer,,0.99
The Survivor: Rusty Forest,,0.99
The Swords,,1.99
The Tiny Bang Story,,1.99
The Trace: Murder Mystery Game - Analyze evidence and solve the criminal case,,3.99
The Trail,,0.0
The Walking Dead: A New Frontier,,4.99
The Walking Dead: Michonne - A Telltale Miniseries,,4.99
The Walking Dead: No Man's Land,,0.0
The Walking Dead: Road to Survival - Strategy Game,,0.0
The Walls,,0.0
The Westport Independent,,4.99
The World Ends with You: Solo Remix,,17.99
The World II Hunting BOSS,,0.99
There's no tablecloth I can't pull!!,,0.0
"Thirty Days & Seven Seas – Pirate Battle Board Game Starring Clarence, Jeff and Sumo",,2.99
This War of Mine,,14.99
Thomas & Friends: Race On!,,0.0
Thomas Was Alone,,4.99
Threes!,,2.99
Through The Fog!,,0.0
Thumb Drift - Furious One Touch Car Racing,,0.0
Ticket to Ride,,2.99
Tidal Rider,,0.0
Tikal,,2.99
Tiki Taka World Soccer,,2.99
Til Morning's Light,,3.99
Timberman,,0.0
Tina's Diary - Star Fever,,0.0
Tina's Diary: Spring Outing,,0.0
Tinker Island: Survival Adventure,,0.0
Tiny Archers,,0.0
Tiny Bone,,0.0
Tiny Guardians,,3.99
Tiny Miners,,0.0
Tiny Rails,,0.0
Tiny Rogue,,2.99
Tiny Sea Adventure,,0.0
Tiny Tower - Free City Building,,0.0
Tiny Wings,,0.99
Tiny Wings HD,,2.99
Tip Tap Soccer,,0.0
Titan Brawl,,0.0
Titan Quest,,7.99
Titan Slots™ III,,0.0
To-Fu Fury,,0.99
Toast Girl,,0.0
Tobuscus Adventures: Wizards,,4.99
Toby: The Secret Mine,,4.99
TohTum,,0.0
Tokyo Wizard,,2.99
Tomb Journey (Ancient ruins fantasy adventure),,0.99
Tomb Raider I,,0.99
Tomb Raider II,,0.99
Tomb of the Mask,,0.0
Tone Sphere,,1.99
Toon Shooters 2: The Freelancers,,0.0
Tooth Fairy Princess - Magical Adventure,,0.0
Top Eleven 2017 - Be a Soccer Manager,,0.0
Top Model - Next Fashion Star,,0.0
Top Tier,,0.0
Topia World Builder,,1.99
Tormentum - a Point & Click Adventure,,4.99
Torque Burnout,,0.0
Total War Battles: KINGDOM,,0.0
Touchdown Hero,,0.0
Touchgrind,,4.99
Touchgrind BMX,,4.99
Touchgrind Skate 2,,4.99
Tour de France 2016 - the official game,,3.99
Tower Conquest,,0.0
Tower Knights!,,0.0
Township,,0.0
Toy Blast,,0.0
Toy Blocks Game for Brain Traning -TSUMIKI-,,0.0
Tozzle - Toddler's favorite puzzle,,2.99
Tracky Train,,0.0
Tractor Crew: Operation Cleanup,,1.99
Traffic Racer,,0.0
Traffic Rider,,0.0
Traffic Rush,,0.99
Trail Jump,,0.0
Trailer Truck Parking with Real City Traffic Car Driving Sim,,0.0
Train Conductor World,,0.0
Train Drive ATS,,3.99
Train Drive ATS 2,,6.99
Train Driver Journey 4 - Introduction to Steam,,0.99
Train Driver Journey 8 - Winter in the Alps,,0.99
Train Kit,,2.99
Trainz Driver - train driving game and realistic railroad simulator,,2.99
Transformers: Earth Wars,,0.0
Transistor,,4.99
Transport Tycoon,,6.99
Trapdoors,,0.0
TraptionBakery,,0.0
Treasure Buster,,0.99
Trenches,,0.99
Trenches II,,0.99
Trial Xtreme 2,,2.99
Trial Xtreme 4,,0.0
Trials Frontier,,0.0
Trick Shot,,1.99
Tricky Test 2™: Genius Brain?,,0.0
Triennale Game Collection,,0.0
Trigger Fist,,0.0
Trio,,0.0
Trivia Crack,,0.0
Trivia Crack (No Ads),,2.99
Trivia Crack Kingdoms,,0.0
Troll Face Quest Video Games,,0.0
Troll Face Quest Video Memes,,0.0
Trolls: Crazy Party Forest!,,0.0
Tropical Twist,,0.0
Tropical Wars - Pirate Battles,,0.0
Truck Simulator PRO 2016,,3.99
TruckSimulation 16,,0.99
Trucker Parking Simulator 2 a Real Monster Truck & Lorry Driving Test,,0.0
True Skate,,1.99
Trump Bounce,,0.0
Trump Dump ⁢,,0.0
Trump Hoverboard Sim - Mannequin Race Challenge,,0.0
Trump On The Run,,0.0
Tsuro - The Game of the Path,,2.99
Tube Heroes Racers,,1.99
Turbo Dismount®,,0.0
Twilight Struggle,,9.99
Twin Moons Society™: Hidden Mystery,,0.0
Twin Shooter - Invaders,,0.0
Twist,,0.0
Twisty Arrow - Shoot the Circle Wheel,,0.0
Twisty Board,,0.0
Twisty Wheel,,0.0
Two Dots,,0.0
UDONちゅるん,,0.0
UFO on Tape,,0.99
ULTRA4 Offroad Racing,,1.99
UNCHARTED: Fortune Hunter™,,0.0
UNKILLED: MULTIPLAYER ZOMBIE SURVIVAL SHOOTER GAME,,0.0
UNO ™ & Friends,,0.0
Ulterior,,0.0
Ultimate Bird Simulator,,0.99
Ultimate Briefcase,,0.0
Ultimate Dinosaur Simulator,,0.99
Ultimate Dragon Simulator,,0.99
Ultimate Fox Simulator,,0.99
Ultimate Horse Simulator,,0.99
Ultimate Lion Simulator,,0.99
Ultimate Savanna Simulator,,0.99
Ultimate Shark Simulator,,0.99
Ultimate Wolf Simulator,,0.99
Unblock Me,,0.99
Uncolored Boy,,0.0
Unison League,,0.0
Unmatch,,2.99
Unstoppable: Highway Truck Racing Game,,2.99
Upperland,,0.0
VERSUS: The Elite Trials,,3.99
VERSUS: The Lost Ones,,3.99
VOEZ,,0.0
VR Ball for Google Cardboard Virtual Reality,,0.0
VR Car Driving Simulator for Google Cardboard,,0.0
VR Crazy Bike Race: Traffic Racing Free,,0.0
VR Flight Simulator for Google Cardboard,,0.0
VR HORROR,,0.0
VR Haunted House 3D,,0.0
VR Horror Maze Walk :Horror Fever For VR Cardboard,,0.0
VR MUSEUM,,4.99
VR Roller Coaster,,0.0
VR Roller Coaster World - Virtual Reality,,0.0
VR Roller Coaster for Google Cardboard,,0.0
VR Roller-Coaster,,0.0
VR RollerCoaster for Cardboard,,2.99
VR SNIPER,,0.0
VR Street Jump for Google Cardboard,,0.0
VR Thrills: Roller Coaster 360 (Google Cardboard),,0.0
VR Water Park:Water Stunt & Ride For VirtualGlasse,,0.0
VR-Crazy Car Traffic Racing,,0.0
VS. Racing 2,,0.0
Vainglory,,0.0
Valley of Fear Virtual Reality,,0.0
Vampire Legends: Untold Story of Elizabeth (Full),,6.99
Vault!,,0.0
Vector 2,,0.0
Vector 2 Premium,,1.99
Vector HD,,0.99
Vector for iPhone,,0.99
Vectradius,,0.99
Venture Kid,,0.99
Versus - Multiplayer Game (2 players),,0.0
Versus Run,,0.0
Vikings: War of Clans,,0.0
Vikings: an Archer's Journey,,2.99
"Village Life: Love, Marriage and Babies",,0.0
Vintage Slots Las Vegas - Old Slot Machine Games!,,0.0
Virtua Tennis Challenge,,4.99
Virtual Families,,1.99
Virtual Reality Moon for Google Cardboard VR,,0.0
Virtual Reality Roller Coaster for Google Cardboard VR,,0.0
Virtual Regatta Offshore,,0.0
Virtual Villagers 4: The Tree of Life,,0.99
Virtual Villagers 5: New Believers,,0.99
Viva™ Slots Las Vegas Classic Casino Games,,0.0
Vlogger Go Viral - Clicker Game & Vlog Simulator,,0.0
Vulture Island,,2.99
WGT Golf Game by Topgolf,,0.0
WIND runner adventure,,0.0
WORMS,,1.99
WWE 2K,,7.99
WWE Immortals,,0.0
WWE SuperCard,,0.0
Waiit,,0.0
Waking Mars,,4.99
Wall Switch,,0.0
Walls & Balls,,0.0
Wappoi Room Escape,,0.0
War Commander: Rogue Assault,,0.0
War Dragons,,0.0
War Machines: 3D Multiplayer Tank Shooting Game,,0.0
War Robots,,0.0
War Tortoise,,0.0
War of Warship:Pacific War,,0.0
Warbits,,4.99
Warcher Defenders,,0.0
"Warhammer 40,000: Deathwatch - Tyranid Invasion",,1.99
"Warhammer 40,000: Freeblade",,0.0
"Warhammer 40,000: Regicide",,0.99
Warhammer Quest,,2.99
Warlords - Turn Based Strategy,,0.0
Warp Shift,,0.0
Warrior Balls,,0.0
Warriors of Glory,,0.0
Wars Of Warlords : Mini Game With Worldwide Multiplayer,,0.99
Wars of the Roses - Rosenkönig,,0.99
Watch Games,,0.99
Water Bottle Flip AK 2016,,0.0
Water Bottle Flip Challenge,,0.0
Water Bottle Flip Challenge - 2k16 Pro!,,0.0
Water Bottle Flip Challenge 2,,0.0
Water Bottle Flip Challenge : 2k16,,0.0
Water Bottle Flip Challenge : Endless Diving 2K16,,0.0
Water Bottle Flip Challenge: Flippy Bottle Diving,,0.0
Wave,,0.0
Wayward Souls,,6.99
Weaphones Antiques: Firearms Simulator,,1.99
Weaphones WW2: Firearms Simulator,,2.99
Weaphones: Firearms Simulator Volume 1,,2.99
Weaphones: Firearms Simulator Volume 2,,2.99
Wedding Dash Deluxe,,0.99
"Wedding Planner - Dress Up, Makeup & Cake Design",,0.0
Weed Firm 2: Back To College,,0.0
Weed Firm: RePlanted,,0.0
"Werewolf ""Nightmare in Prison""",,0.0
Werewolf Special Package,,3.99
We’re Going on a Bear Hunt,,2.99
What Jump - Free Pop Arcade Game,,0.0
What's that sound? - Educational game for children,,0.99
Wheel of Fortune PUZZLE POP,,0.99
Wheel of Fortune Slots Casino with Vanna White,,0.0
Wheel of Fortune: Game Show Word Puzzles,,0.0
"When you clear one,million yen CHANCE!!",,0.0
Where's My Mickey?,,1.99
Where's My Perry?,,2.99
Where's My Water?,,1.99
Where's My Water? 2,,0.0
Where's My What? Free,,0.0
Whispered Secrets: Into the Beyond - A Hidden Object Adventure (Full),,6.99
Whispering Willows,,4.99
White Tiles 2 : Piano Master ( Don't Hit The White Tiles 4 ) - Free Music Game,,0.0
White Tiles 4: Piano Master (All mini games in 1),,0.0
Wild City Rush - Urban Jungle Adventure,,0.0
Wild Horse Simulator,,0.99
Wild Kratts Creature Power,,1.99
Wildlife Simulator: Bear,,1.99
Wildlife Simulator: Crocodile,,1.99
Wildlife Simulator: Shark,,1.99
Wildlife Simulator: Wolf,,0.99
Willy Wonka Slots: Vegas Casino Slot Machines,,0.0
Winter Fugitives 2: Chronicles,,0.0
Winterstate,,0.0
Wire Bounce,,0.0
Wire de Coins 2,,0.0
WitchSpring2,,3.99
"Witches' Legacy: Hunter and the Hunted HD - Hidden Objects, Adventure & Magic (Full)",,6.99
Witches' Legacy: Slumbering Darkness HD - A Hidden Object Mystery (Full),,6.99
Witches' Legacy: The Dark Throne HD (Full),,6.99
Wizard Swipe,,0.0
Wizard of OZ: Magic Match,,0.0
Wolf Craft,,0.99
Wonder Tactics,,0.0
WonderCat Adventures,,2.99
Wonderball - One Touch Endless Ball Arcade Action,,0.0
Wooden Block Puzzle - Wood jigsaw fit 1010 matrix,,0.0
Word Chums,,3.99
Word Cookies!,,0.0
Word Search Colorful,,0.0
Word Trek  - WordTrek Brain game & Word puzzles,,0.0
WordBrain,,0.0
WordBrain 2,,0.0
WordBubbles!,,0.0
WordNerd - The picture puzzle game for word nerds,,0.0
WordWhizzle,,0.0
WordWhizzle Search,,0.0
Wordalot – Picture Crossword,,0.0
Words Crush: Hidden Words!,,0.0
Words with Friends – Best Word Game,,0.0
Word²,,1.99
World Chef: Restaurant & Cooking Game,,0.0
World Conqueror 3,,0.99
World Craft - Epic Dream Island,,0.0
World Craft HD,,0.0
World Cup Table Tennis™,,0.99
World Of Navy Ships,,1.99
World Spin - Create & Play,,0.0
World of Cubes Survival Craft,,0.0
World of Dragons: Dragon Simulator,,0.99
World of Goo,,4.99
World of Tanks Blitz,,0.0
WorldCraft : 3D Build & Craft,,0.99
Worm.is: The Game,,0.0
Worms 2: Armageddon,,4.99
Worms3,,4.99
Worms™ 4,,4.99
Would You Rather?,,0.0
Wrassling,,0.0
Written Legends: Nightmare at Sea HD (Full),,4.99
X-Tactics,,3.99
X-War: Clash of Zombies,,0.0
XCOM®: Enemy Within,,9.99
Xenowerk,,0.99
Xmas Swipe - Christmas Match 3 Puzzle,,0.0
YAHTZEE® With Buddies: The Classic Dice Game,,0.0
YANKAI'S TRIANGLE,,1.99
YO-KAI WATCH Wibble Wobble,,0.0
Year Walk,,3.99
Yiannimize Racing,,0.99
You Must Build A Boat,,2.99
You Stupid,,0.0
You hate me? わたしのこと きらい？,,0.0
YouTurbo,,0.0
Youtubers Life - Gaming Channel,,8.99
You勇者 -HIKAKINとSEIKIN(ヒカキンとセイキン)と無料ロールプレイング,,0.0
Ys Chronicles 1,,4.99
Ys Chronicles II,,4.99
Yu-Gi-Oh! Duel Links,,0.0
Yummy Birthday - Party Food Maker,,0.0
Yurei Ninja,,0.0
Z Buster,,0.0
ZAGA,,0.0
ZENFORMS: Protectors,,1.99
ZOOKEEPER　DX,,0.99
Zap Zombies,,0.0
Zasa : An AI Story,,0.99
Zen Pinball,,0.0
ZenDots 2 - One Dot’s Journey,,0.0
Zenge,,0.99
Zig Zag Boom,,0.0
ZigZag,,0.0
Zip—Zap,,1.99
Zodiac: Orcanon Odyssey,,4.99
Zombie Anarchy: Survival Strategy Game,,0.0
Zombie Castaways,,0.0
Zombie Catchers,,0.0
Zombie Frontier 3 – Top Zombie Shooting Game,,0.0
Zombie Highway 2,,0.0
Zombie Town Story,,0.0
Zombie Tsunami,,0.0
Zombies Chasing Me,,0.0
Zombieville USA,,0.99
Zombieville USA 2,,0.99
Zootopia Crime Files: Hidden Object,,0.0
Zyon_RhythmGame,,0.99
[GP]SLOT魔法少女まどかマギカ(パチスロゲーム),,0.0
[GP]アナザーゴッドハーデス-奪われたZEUSver.-(パチスロゲーム),,0.0
[GP]ハナハナホウオウ-30(パチスロゲーム),,0.0
[GP]パチスロ デビル メイ クライ クロス(パチスロゲーム),,0.0
[GP]パチスロ ヱヴァンゲリヲン〜決意の刻〜(パチスロゲーム),,0.0
[the Sequence],,0.99
_PRISM,,2.99
a. - Physical Simulation Puzzle Game,,0.0
aa,,0.0
aerofly FS - Flight Simulator,,3.99
bloxorz,,0.99
caRRage,,0.0
diep.io,,0.0
enzo!,,1.99
har•mo•ny 3,,2.99
hocus.,,0.99
iFleeing,,0.99
iFleeing!,,0.99
iGun Pro HD - The Original Gun Application,,0.0
iPaint uPaint,,0.0
iRagdoll - Ragdoll Physics,,0.99
iSlash,,0.99
iSlash Heroes,,0.0
illi,,2.99
kubic,,1.99
minimize,,2.99
my KONAMI Slots - Vegas Casino Slot Machine Games,,0.0
oh my giraffe,,1.99
"real happy majiang-all stars majiang,mahjong",,0.0
realMyst,,6.99
rop,,0.99
rymdkapsel,,3.99
slither.io,,0.0
splix.io!,,0.0
striker – dropping balls,,0.0
"sugar, sugar",,0.99
the SOUL of SEVENS【ソウル オブ セブンス】,,0.0
twofold inc.,,3.99
unWorded,,3.99
voi,,0.99
Сluster Traffic: Parkour Trucks Pro,,0.99
لغز الماضي - اربع اجزاء,,1.99
∞ Infinity Loop,,0.0
⋆Solitaire,,0.0
⋆Solitaire⋆,,0.0
■ Square it!,,0.0
▻Solitaire,,0.0
▻Sudoku,,0.0
▻Sudoku +,,4.99
【はらぺこパズル】ごはんに恋をした,,0.0
【ひっぱりパズル】ズキュ〜〜〜〜ン！,,0.0
【よく当たる】手相鑑定〜選べる鑑定ジャンル(人生運、仕事運、恋愛運),,0.0
【カノピッピ大作戦】ギャルがオタクに恋をした/脱ギャル系彼女育成ゲーム,,0.0
【ドレ？ドコ？】脱出ゲーム感覚の謎解きパズルゲーム,,0.0
【実況】今からカレシを葬る #衝撃の実況動画ノベルゲーム,,0.0
【悲報】鬼ヶ島終了のお知らせ　-ゾンビ桃太郎が3Dすぎて鬼やばいwww-,,0.0
【推理ゲーム】 YASU-第7捜査課事件ファイル-,,0.0
【放置】勇者改名 ～「ふざけた名前つけやがって！」,,0.0
【放置ゲー】壁ドンしたら人生変わった ～グリモアのキャラ達に壁ドン！？～,,0.0
【明星恋爱】偶像之路TIME TO STAR,,0.99
【業界初成長マップ搭載！ねこ育成マト当てパズルRPG】たまねこウォーズ,,0.0
【真・お絵かきパズル】〇〇投げてみた結果ｗｗ　完全無料！,,0.0
【脱出ゲーム】絶対に最後までプレイしないで 〜謎解き＆ブロックパズル〜,,0.0
【脳トレ】ROLL -ころがす、はめる、きえる-,,0.0
【負けるが勝ち？】少数派に入れば勝利の7Beget,,0.0
うねうね糸,,0.0
おかず甲子園,,0.0
おじクエ - OJISAN QUEST - タップRPG -,,0.0
おそ松さんのへそくりウォーズ　〜ニートの攻防〜,,0.0
おやじが跳ぶ,,0.0
お前は俺の女だろーが【胸キュン恋愛、リア充ストーリー！？】,,0.0
がんばれルルロロ！かさねてブロック,,0.0
ここに墓を建てよう,,0.0
こだわりラーメン館,,4.99
こっち見んなwww,,0.0
これやったことない人いる？,,0.0
さすゆう -さすがは勇者様です-無料放置系お手軽RPG!!,,0.0
それゆけ！ヤンキッキー,,0.0
どうして私じゃダメなの？,,0.0
どうぶつしょうぎ(公式),,0.99
なぞって冒険！きゅるるんくまのパズルリンク,,0.0
なっとう-人気の納豆育成ゲーム-,,0.0
にゃんちゅう,,0.0
ねこあわせ。,,0.0
ねこげーむ~ねこ騎士ポチ~簡単で人気の猫ゲーム~基本無料,,0.0
ねことダンボール,,0.0
ねこみっけ - おもしろい人気無料ゲーム,,0.0
ねこめし屋 -マンガも読めるネコゲーム料理店経営の無料育成シュミレーション-,,0.0
のび毛,,0.0
はじめん　～はじめとつくる動画生活～,,0.0
ぱちモンパズル〜簡単無料パズルRPGゲーム,,0.0
ひとたがやし,,0.0
ひとほろぼし,,0.0
ひとりぼっち惑星,,0.0
ぷかぷか,,0.0
ぷちドラシル 〜ゆるドラ外伝〜,,0.0
ほぼ無理ゲー,,0.0
ぼくのボッタクリBAR2 -全国制覇篇-,,0.0
ぼっちでもリア充になれる奇跡のアプリ。〜恋する缶づめ。〜,,0.0
まぐろ投げ！,,0.0
まぐろ職人（通）,,0.0
まんが一本道〆,,4.99
もこうもこもこ,,0.0
もじさがし,,0.0
もやししゃちょー,,0.0
やる夫のチャリ,,0.0
ゆるドラシル -本格派神話RPG-,,0.0
ようとん場,,0.0
らぶいずふぉーえばー #泣けるピアノゲーム,,0.0
アイドルの姫　-わたしの青春マテリアル-,,0.0
アキラメロン【メロンを受け止める、チョイムズゲー】,,0.0
アニメスタジオ物語,,4.99
イケメン革命◆アリスと恋の魔法 恋愛ゲーム,,0.0
エジコイ！〜エジプト神と恋しよっ〜,,0.0
エレメンタル ファンタジー - 高精細３ＤアクションＲＰＧ,,0.0
オオカミ姫 [ みんなで協力！ターン制ギルドバトルRPG ],,0.0
オトナの教科書〜学校じゃ教わらない裏教育クイズ(画像付き)〜,,0.0
キモゲーいや、きも毛ー,,0.0
キンニクエスト 筋肉と筋肉と筋肉と呪われし筋肉,,0.0
クリアした奴マジ天才,,0.0
クリアしてみろよ？ 神ゲー アクション ゲーム,,0.0
クリスマスミッケ/脱出ゲーム感覚の絵探しパズルゲーム,,0.0
ゲスの極み!パリピを探せ!!笑える・ハマる間違い探しゲーム（意外と難問）,,0.0
ゲームセンター倶楽部,,5.99
ゲームプレイで賞金ゲット！ポットハンター,,0.0
ゲーム発展国＋＋,,4.99
ゴミカレ!!,,0.0
ゴールできたら神！！2,,0.0
サクッとスッキリ！ラインナンバー！,,0.0
サッカーカーニバル,,0.0
シカクイズ -暇つぶしマンガアニメ映画クイズ-暇つぶしに最適,,0.0
シュッと描いてポンッ!（シュポン）物理パズル脳トレ,,0.0
シルエットクイズ～人気マンガ・映画アニメキャラ・芸能人で暇つぶし脳トレ,,0.0
シンデレラブレイド2,,12.99
スカッと！脳トレ！ピッといん〜頭がよくなるブロックパズルゲーム〜,,0.0
スナイパイ72,,0.99
スピードOnline トランプゲーム,,0.0
スマイルパーク 〜らくらく放置系遊園地ゲーム〜,,0.0
スロットマニア・フィーバー～本場ラスベガススロット,,0.0
スーパーストリートファイターIV パチスロエディション,,14.99
スーパーブラックジャック2,,14.99
タップモンスター◆タップだけの簡単本格RPG/タプモン,,0.0
ダウト～嘘つきオトコは誰？～,,0.0
ダニエル！！今はフリーキック中よ！,,0.0
テトリマン,,0.0
テニスクラブ物語,,5.99
デビルサバイバー２ 最後の７日間,,7.99
ドリブルの達人,,0.0
ナイトメアハーレム 女性向け恋愛ゲーム！乙女げーむ,,0.0
ニート勇者３ -闇の側の者たち- 無料ロールプレイングゲームRPG,,0.0
ハマる脳とれ ぱずる!!PITTARI～子供も楽しめる脳とれ ぱずるげーむ～,,0.0
パチスロ ガールズ＆パンツァー,,9.99
パチスロ デビル メイ クライ クロス,,11.99
パチスロ バイオハザード6,,14.99
パチスロ モンスターハンター 月下雷鳴,,14.99
パチスロ黄門ちゃま 喝,,14.99
ビルホッピング,,0.0
ピタゴラパブロフ,,0.0
ピッタリあわせて！脳トレcube,,0.0
ピンポンカーブ  君の反射神経Lvはいくつ？  #天才求ム,,0.0
ピンポンファイター - 卓球王にオレはなるっ！！,,0.0
ファンタジードライブ【快進撃3DRPG】,,0.0
フラッシュワード〜光速瞬間記憶脳トレクイズ〜,,0.0
ブラックバイトはじめました。俺の嫁に捧げるストーリー【放置】,,0.0
ブラックバイトはじめました。２　～居酒屋編～,,0.0
ブリ猫,,0.0
プリンセスクローゼット 女性向け恋愛ゲーム！乙女げーむ,,0.0
ホストのアブナイ世界,,0.0
ポケット戦国 -戦略と戦術で歴史を作れ！-【本格派 戦国シミュレーション】,,7.99
マイにゃんカフェ,,0.0
マジ死にゲー,,0.0
ママはストーカー,,0.0
ミリオン行進曲,,4.99
モンスターマスターX【オンライン対戦型RPG（ロールプレイング・ゲーム）】,,0.0
モンスト マルチ掲示板 運極 ＆ ガチャ予報 & 攻略情報 for モンスターストライク,,0.0
モンスト覇者の塔マルチ掲示板 for モンスターストライク,,0.0
モン娘は～れむ【モンはれ】,,0.0
リア充撲滅RUN,,0.0
ロボはつらいよ。～フルボッコタワー～アクション育成強化ゲーム！,,0.0
ワンダークラウン,,0.0
一筆書きゲーム！無料パズルで脳トレしよう！ by だーぱん,,0.0
一起捕鱼 - 欢乐街机电玩城,,0.0
一骑当千OL-万人国战（Legend Of Warrior）,,0.0
三国杀传奇-神将觉醒,,0.0
上司と秘密の2LDK　Love Happening,,0.0
不思議雑貨店ローズ ～ほのぼの再建記～,,0.0
不良西游-神魔悟空大战篇,,0.0
东西战神,,0.0
主播炸金花,,0.0
二炮手-同名抗战狙击手游(孙红雷主演),,0.0
五目並べ - オンライン対戦搭載！,,0.0
今日、彼女が死んだ,,0.0
仙侠剑客—大型3D精品ARPG动作神作,,0.0
仙劍奇俠傳1 DOS懷舊版,,1.99
仙劍奇俠傳5 - 劍傲丹楓,,2.99
传说一刀 - 一刀一级PK爆屠龙,,0.0
修仙侠侣-正统中国风仙侠新作,,0.0
修仙幻想-经典萌系回合,,0.99
俺と鬼嫁の100日戦記,,0.0
借金あるからギャンブルしてくる,,0.0
借金勇者~そして完済へ…,,0.0
倩女幽魂-周年庆资料片开启新主角剧情,,0.0
僕の妹が死んだ。,,0.0
僕の彼女が成仏するまで,,0.0
僕の彼女が誘拐された。,,0.0
僕の彼女は浮気なんかしない,,0.0
僕の魔球打てるの？,,0.0
全民坦克联盟—坦克帝国官方正版,,0.0
全民德州扑克-天天尽享拉斯维加斯之夜,,0.0
全民打金币——爽快的正版放置手游,,0.0
全民暴力摩托-暴力摩托3d免费真实赛车小游戏,,0.0
全民炸金花-首款含电玩城百家乐的棋牌游戏,,0.0
冒険ダンジョン村,,4.99
冒険ディグディグ（ドット絵ｘ放置ｘ冒険RPG）,,0.0
出会うカメ,,0.0
别动我学姐-校园格斗巅峰之作,,0.0
剑仙传奇·蜀山修仙之独步天下,,0.0
剑倚手游,,0.99
剑客情缘-高爆率高掉落天天疯玩,,0.0
"剑雨奇缘-万人同屏PK,唯美风仙侠",,0.99
勇士与魔龙,,0.0
勘違い探し（俺のこと・・・）,,0.0
北京浮生记,,0.99
"单机三国志-不抽卡无体力,战个痛快",,0.99
单机三国志2-铜雀台资料片 天天都玩,,0.0
单机群侠传-金庸群侠传口袋版,,0.0
南国物語,,5.99
口袋全明星,,0.0
口袋电玩-经典街机游戏真人秀版•玩转全民疯狂欢乐火拼炸诈扎金花送斗牛牛麻将VIP,,0.0
口袋苍穹-首日送萧炎，重返斗气大陆,,0.0
古墓仙缘-古装恋爱修仙手游,,0.99
召喚AKUMA/悪魔合体召喚～育成シミュレーションRPGゲーム,,0.0
史上最强的大脑4-超级王者(时代永恒小强),,0.0
合戦!!にんじゃ村,,4.99
吕布帮帮忙-三国策略卡牌，指间微操轻松畅玩,,0.0
君にはクリアできませんよ,,0.0
君の目的はボクを殺すこと。,,0.0
坂本ですが？秘技…フリータイムキラー,,0.0
坦克新纪元——经典红警狂热回归,,0.0
壊して！無限ドリルランド,,0.0
多重人格彼女〜僕の彼女は世界で一番可愛くて、そして狂っている〜,,0.0
夢王国と眠れる100人の王子様,,0.0
大人がハマる脳トレ！ぷるるん～頭が良くなる一筆書きパズル～,,0.0
大人には解けない問題,,0.0
大人の納車ゲーム-四角いアタマを丸くする脳トレパズル,,0.0
大人の脳トレ！ぴたぽん #頭が良くなる #快感ハメコミパズル,,0.0
大圣捉妖记,,0.0
